TIPO,ID_PARAFRASEADO,ID_ORIGINAL,TITULO_ORIGINAL,TITULO_PARAFRASEADO,DESCRIPCION_ORIGINAL,DESCRIPCION_PARAFRASEADA,URL_IMAGEN_ORIGINAL,URL_IMAGEN_PARAFRASEADO,FECHA_ORIGINAL,FECHA_PUBLICACION,CATEGORIA,SITIO_DESTINO,CONTENIDO_ORIGINAL_PREVIEW,CONTENIDO_PARAFRASEADO_PREVIEW,COINCIDE_IMAGEN,COINCIDE_CATEGORIA
ORIGINAL_SIN_PARAFRASEAR,N/A,"632e85ae-4521-4c5b-9c8f-c1781fc0a70a","Garantizan la seguridad de la población",N/A,"El gabinete de seguridad del gobierno de México informó que hasta ayer continuaban parcialmente suspendidas algunas rutas y vías de acceso en cuatro entidades del país, debido a los narcobloqueos y disturbios realizados el pasado domingo tras el operativo en el que fue abatido Rubén Nemesio Oseguera Cervantes, alias El Mencho.",N/A,"/logo.png",N/A,"2026-02-25 19:05:23",N/A,"POLITICA",N/A,"El gabinete de seguridad del gobierno de México informó que hasta ayer continuaban parcialmente suspendidas algunas rutas y vías de acceso en cuatro entidades del país, debido a los narcobloqueos y di",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"b656f3b5-6f3f-45ff-b398-00c42cbed50b","Vence el viernes plazo para pedir registro de partido político al INE",N/A,"Las asociaciones que pretenden convertirse en partido político solicitarán su registro formalmente esta semana, tras haber realizado sus respectivas asambleas nacionales constitutivas, aunque algunas están en una carrera contra el tiempo para conseguir afiliados.",N/A,"/logo.png",N/A,"2026-02-25 19:00:24",N/A,"POLITICA",N/A,"Las asociaciones que pretenden convertirse en partido político solicitarán su registro formalmente esta semana, tras haber realizado sus respectivas asambleas nacionales constitutivas, aunque algunas ",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"eb258c48-0c82-4f31-81b3-b374fa93ab56","Se retoma la normalidad tras la caída de El Mencho: Sheinbaum",N/A,"Apenas 48 horas después de que, en un operativo del Ejército, se abatió al líder del cártel Jalisco Nueva Generación (CJNG), Rubén Nemesio Oseguera, El Mencho, la zarina de las drogas del gobierno estadunidense, Sara Carter, realizó una visita a México para reunirse con la presidenta Claudia Sheinbaum y con el gabinete de seguridad, con el cual intercambió información sobre los avances en la estrategia de combate al crimen organizado de ambos países.",N/A,"/logo.png",N/A,"2026-02-25 18:00:24",N/A,"POLITICA",N/A,"Apenas 48 horas después de que, en un operativo del Ejército, se abatió al líder del cártel Jalisco Nueva Generación (CJNG), Rubén Nemesio Oseguera, El Mencho, la zarina de las drogas del gobierno est",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"6be083cd-4f24-4a7a-8ded-d6c42c3079ae","Aplicó el IMSS 670 mil dosis contra sarampión el pasado fin de semana",N/A,"La Secretaría de Salud (Ssa) confirmó un nuevo deceso por sarampión en la Ciudad de México, el primero de este año, para un total de dos hasta el momento. A nivel nacional, el registro es de 32 defunciones, en su mayoría de menores de cinco años de edad.",N/A,"/logo.png",N/A,"2026-02-25 17:00:24",N/A,"POLITICA",N/A,"La Secretaría de Salud (Ssa) confirmó un nuevo deceso por sarampión en la Ciudad de México, el primero de este año, para un total de dos hasta el momento. A nivel nacional, el registro es de 32 defunc",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"92715ff8-ef16-4b62-9413-8a21b156abb6","Urgen a países de AL a reconocer crisis de comprensión lectora",N/A,"Brasilia. Al clausurar los trabajos del Encuentro Internacional “Alfabetización, equidad y futuro”, investigadoras, especialistas y funcionarios de organismos internacionales, urgieron a los países de América Latina y el Caribe a reconocer la “crisis” que enfrentamos, en una región donde 70 por ciento de los niños de 10 años no son capaces de comprender un texto simple.",N/A,"/logo.png",N/A,"2026-02-25 15:00:32",N/A,"POLITICA",N/A,"Brasilia. Al clausurar los trabajos del Encuentro Internacional “Alfabetización, equidad y futuro”, investigadoras, especialistas y funcionarios de organismos internacionales, urgieron a los países de",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"0bc384af-5a60-4691-8c15-702fb4e38f01","El buque Usumacinta llega a Puerto Vallarta con 103 marinos",N/A,"Un buque arribó a Puerto Vallarta, Jalisco, con 103 elementos de Infantería de Marina y vehículos pick up que fueron trasladados a bordo del ARM Usumacinta (A-412) al muelle número 3 de la Administración del Sistema Portuario Nacional para reforzar la vigilancia y seguridad ante los diversos actos cometidos contra comercios, establecimientos y bienes en diferentes colonias, tras la muerte de Nemesio Rubén Oseguera Cervantes, El Mencho.",N/A,"/logo.png",N/A,"2026-02-25 14:00:31",N/A,"POLITICA",N/A,"Un buque arribó a Puerto Vallarta, Jalisco, con 103 elementos de Infantería de Marina y vehículos pick up que fueron trasladados a bordo del ARM Usumacinta (A-412) al muelle número 3 de la Administrac",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"8c4c7865-4c87-49e1-8778-999beaeadc01","Bernardo Barranco V.: La conspiración de Trump contra el papa Francisco",N/A,"La desclasificación  de documentos del Departamento de Justicia de Estados Unidos, los llamados Archivos Epstein, publicados en febrero de 2026, revelan una relación de trama conspirativa entre el ultraderechista ex asesor de la Casa Blanca Steve Bannon y el fallecido financiero pederasta Jeffrey Epstein. El objetivo de dicha complicidad era “derribar y debilitar” al papa Francisco.",N/A,"/logo.png",N/A,"2026-02-25 13:00:32",N/A,"POLITICA",N/A,"La desclasificación  de documentos del Departamento de Justicia de Estados Unidos, los llamados Archivos Epstein, publicados en febrero de 2026, revelan una relación de trama conspirativa entre el ult",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"98023fd8-1002-40de-b30e-44a4df003760","Julio Hernández López: Astillero",N/A,"La eliminación física de Nemesio Oseguera Cervantes, conocido como El Mencho, sólo aportará ganancias políticas al trumpismo (y a algunos de sus aliados en México, como Omar García Harfuch) si, como todo apunta, queda como una ofrenda más a la ya muy vista insaciabilidad de los halcones de Washington.",N/A,"/logo.png",N/A,"2026-02-25 12:00:33",N/A,"POLITICA",N/A,"La eliminación física de Nemesio Oseguera Cervantes, conocido como El Mencho, sólo aportará ganancias políticas al trumpismo (y a algunos de sus aliados en México, como Omar García Harfuch) si, como t",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"371ab8a3-6ff0-4636-bb5f-edb69c65a1c6","Falleció ciclista en CU por un posible infarto",N/A,"La mañana de este lunes, un hombre que transitaba en bicicleta por el circuito de Investigación Científica de Ciudad Universitaria de la Universidad Nacional Autónoma de México (UNAM) descendió de la unidad y se desvaneció, informó la Secretaría de Prevención y Apoyo a la Movilidad y Seguridad Universitaria (SPAMSU) de la institución.",N/A,"/logo.png",N/A,"2026-02-25 11:00:33",N/A,"POLITICA",N/A,"La mañana de este lunes, un hombre que transitaba en bicicleta por el circuito de Investigación Científica de Ciudad Universitaria de la Universidad Nacional Autónoma de México (UNAM) descendió de la ",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"769b99a1-490f-4a49-84d0-284eba18a656","SRE: ningún reporte de extranjeros afectados",N/A,"Hasta ayer, las autoridades mexicanas no tenían registro de que algún ciudadano extranjero haya sido afectado en su seguridad durante los hechos violentos suscitados el domingo en varios puntos del país, a raíz del abatimiento del líder del cártel Jalisco Nueva Generación, Nemesio Oseguera Cervantes, El Mencho.",N/A,"/logo.png",N/A,"2026-02-25 09:00:32",N/A,"POLITICA",N/A,"Hasta ayer, las autoridades mexicanas no tenían registro de que algún ciudadano extranjero haya sido afectado en su seguridad durante los hechos violentos suscitados el domingo en varios puntos del pa",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"1c69c9e0-5dbf-4ca2-a7b3-8eeea846829a","Magdalena Gómez: Síndrome de la injusticia en México",N/A,"Mucho se ha debatido en    torno a la relativamente reciente reforma al Poder Judicial en nuestro país y a las determinaciones que marcarían un antes y un después. La realidad es que tratándose de casos emblemáticos que involucran al Estado en crímenes contra movimientos sociales y sus líderes, la impunidad ha sido históricamente garantizada y no encontramos evidencias de que ahora sí los nuevos jueces y juezas los resolverán. Con el agravante de que no se tocó a las físcalias encargadas de realizar una investigación confiable para ser presentada por vía jurisdiccional. Nos podríamos detener en la masacre del 2 de octubre de 1968 y los intentos fallidos para lograr el esclarecimiento y castigo a los responsables en los casos en que la consigna “fue el Estado” tuvo desde entonces evidencias suficientes.",N/A,"/logo.png",N/A,"2026-02-25 08:00:32",N/A,"POLITICA",N/A,"Mucho se ha debatido en    torno a la relativamente reciente reforma al Poder Judicial en nuestro país y a las determinaciones que marcarían un antes y un después. La realidad es que tratándose de cas",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"09194a78-dd54-487b-87a6-190105417c2f","Luto en ‘La Academia’: fallece uno de los más recordados participantes del show",N/A,,N/A,"https://www.nacion.com/resizer/v2/45QK3WY2KFGOPFE4Y5FF7AQEU4.jpg?smart=true&auth=e9c64392b6f4aed541e60c16d75e0a6bf5f7377446bdb92422da421c82858a88&width=1440",N/A,"2026-02-24T23:51:18Z",N/A,"NACIONAL",N/A,"‌ ‌

‌

‌

Los fans del reality show de canto La Academia , de la cadena TV Azteca, recibieron una dolorosa noticia este martes 24 de febrero al confirmarse la muerte de uno de los artistas que destac",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"915b845e-80e4-4429-b427-912738196841","Asume Tereso Medina como líder de la CTM",N/A,,N/A,"https://iphonegr.reforma.com/libre/online07/imagetransformer2/ImageTransformer.aspx?img=https://img.gruporeforma.com/imagenes/960x640/7/133/6132017.jpg&maxwidth=960&maxheight=640&imgWatermark=https://www.reforma.com/libre/imgdiseno/mailsharing/marca_agua.png&transparencia=0.9&centerWM=0",N/A,"2026-02-24T23:23:28Z",N/A,"NACIONAL",N/A,"NEGOCIOS

01 MIN 30 SEG

Verónica Gascón

Cd. de México  (24 febrero 2026) .-17:21 hrs

Tereso Mediana fue elegido como nuevo secretario general de la CTM. Crédito: Cortesía

CONTENIDO RELACIONADO",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"19281954-9335-4aba-8eee-5ca2eb0eff31","Mazda creó en secreto un V6 para su deportivo más icónico. El problema es que el motor no le cabía",N/A,,N/A,"https://i.blogs.es/de56c2/p1j16489l/840_560.jpeg",N/A,"2026-02-24T23:09:04Z",N/A,"NACIONAL",N/A,"Alonso Brugada

Alonso Brugada

El Mazda MX-5 es uno de los automóviles de corte deportivo más populares en el mundo. Y sí, ya sé que muchos podrán decir que no es un deportivo apropiado por la falta ",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"45a2be13-de6d-4160-a41a-167d3d351e4c","Líderes del Caribe se reúnen en cumbre mientras políticas de EEUU afectan la región",N/A,,N/A,"https://www.bostonherald.com/wp-content/uploads/2018/11/Herald_BridgePhoto.jpg",N/A,"2026-02-24T23:07:53Z",N/A,"NACIONAL",N/A,"Por BERT WILKINSON y DÁNICA COTO

GEORGETOWN, Guyana (AP) — Mandatarios de naciones del Caribe se reunieron el martes en St. Kitts y Nevis para debatir asuntos apremiantes, entre ellos la relación de ",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"58e6c81f-24cd-42bb-95fd-88d8c1ad0015","México despliega más de 100 marinos en Puerto Vallarta para reforzar la seguridad (VIDEO)",N/A,,N/A,"https://mfes.b37m.ru/actualidad/public_images/2026.02/original/699e2ed8e9ff71748e0b7924.jpg",N/A,"2026-02-24T23:06:00Z",N/A,"NACIONAL",N/A,"Un total de 103 elementos de Infantería de Marina arribaron este lunes a Puerto Vallarta, en el estado de Jalisco, México, a bordo del buque ARM Usumacinta (A-412), con el objetivo de reforzar las tar",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"59c946ed-50e9-4f5e-bd7a-94c2318087dd","Este monstruoso juego tiene tantas mecánicas que lo hacen especial, pero la gente se queja solo de una cosa: no puedes bucear",N/A,,N/A,"https://i.blogs.es/f0c31d/crinsom-desert-portada/840_560.jpeg",N/A,"2026-02-24T23:00:55Z",N/A,"NACIONAL",N/A,"Kenth

Kenth

Crimson Desert se ha consolidado como uno de los lanzamientos más importantes de este 2026. Desarrollado por Pearl Abyss , el equipo detrás del exitoso MMORPG Black Desert , este título ",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"c79379c1-417f-4ad3-9b81-9ea483818bf9","FedEx demanda al gobierno de EE.UU. y reclama ‘reembolso completo’ de aranceles anulados",N/A,,N/A,"https://editorial.aristeguinoticias.com/wp-content/uploads/2026/02/fedex-demanda-al-gobierno-de-eu.jpg",N/A,"2026-02-24T01:43:34Z",N/A,"POLITICA",N/A,"FedEx es la primera gran empresa que demanda a Washington tras el fallo del Supremo que invalida los aranceles.

La empresa de mensajería estadounidense F edEx demandó este lunes al Gobierno de EE.UU ",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"8c0cd438-76bf-4424-8e27-83def29934dd","""Decisiva ejecución"": EE.UU. elogia a México por ""eliminación"" del 'Mencho'",N/A,,N/A,"https://mfes.b37m.ru/actualidad/public_images/2026.02/article/699ce259e9ff712d0c339b01.jpg",N/A,"2026-02-23T23:55:32Z",N/A,"NACIONAL",N/A,"El Departamento de Estado de EE.UU. elogió al Gobierno mexicano por el operativo que condujo a la muerte de Nemesio Oseguera Cervantes, alias 'El Mencho', cabecilla del Cártel Jalisco Nueva Generación",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"f2624d0b-a70b-40e7-b282-26235990be4f","Celular gama media con cámara de 108 megapixeles y resistencia al agua. Puedes ampliar su memoria con microSD",N/A,,N/A,"https://i.blogs.es/3a3c80/redmi-note-15-guia-de-compras-mexico-xataka/840_560.jpeg",N/A,"2026-02-23T23:51:40Z",N/A,"NACIONAL",N/A,"Eric Ramirez

Eric Ramirez

Desde que tengo memoria, siempre he querido saber los 'porqué' detrás de los gadgets. También soy el chico de los cupones, que busca ofertas hasta en lugares insospechados.",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"72edef77-1d28-48f4-b835-7d2767ab942e","Este auto eléctrico cuesta 122,000 pesos porque no incluye batería. Te la rentan por 7,500 pesos cada 15,000 km y sería un éxito en México",N/A,,N/A,"https://i.blogs.es/9d28fb/punchev-1/840_560.jpeg",N/A,"2026-02-23T23:42:50Z",N/A,"NACIONAL",N/A,"Pablo Monroy

Pablo Monroy

Quizá no lo sabías, pero India ya es hoy por hoy el t ercer mayor mercado automotriz , incluido el del coche eléctrico, a escala internacional. Con 1,463 millones de consum",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"fc1e5283-4526-4a8a-8523-135019365d5f","Esta pick-up demuestra que trabajo y aventura pueden convivir.",N/A,,N/A,"https://www.elfinanciero.com.mx/resizer/v2/LGNYETRNWNFVRHQV6ZPVZKCNC4.jpeg?smart=true&auth=bbf086fe035b7ba5c23761b90624ee9de7e8a3eb7338867579b4578c0230de09&width=1200&height=630",N/A,"2026-02-23T23:39:53Z",N/A,"NACIONAL",N/A,"Mazda BT-50 llegó al mercado mexicano como la propuesta de la marca en el competido segmento de las pick-ups medianas. Más de un año después de su lanzamiento, esta unidad accesorizada nos permite ent",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"b03232ff-4eca-498b-9d48-56f17dc7cab0","Estados Unidos pide cadena perpetua para presunto líder del Cártel de Sinaloa enviado por México",N/A,,N/A,"https://editorial.aristeguinoticias.com/wp-content/uploads/2026/02/Fidel-Felix-Ochoa-cartel-de-sinaloa.jpg",N/A,"2026-02-23T23:37:36Z",N/A,"NACIONAL",N/A,"Fidel Félix Ochoa fue enviado por el gobierno mexicano el 20 de enero a Estados Unidos fuera del proceso de extradición.",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"4d5247fc-2bbb-4f11-b771-ed78883080c5","Pensiones: Cómo opera el esquema de fondos generacionales en los principales mercados de referencia",N/A,,N/A,"https://www.df.cl/noticias/site/artic/20260223/imag/foto_0000000520260223193455/gente_tamara_silva.jpg",N/A,"2026-02-23T23:30:00Z",N/A,"NACIONAL",N/A,"A través de un oficio de carácter reservado -que fue relevado por DF y confirmado posteriormente por la Superintendencia de Pensiones- el regulador presentó su propuesta preliminar de diseño de los nu",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"0d908d6b-dec2-4eba-984d-8823c9f5975f","Por qué el pan blanco puede ser uno de los peores enemigos de tu hígado",N/A,,N/A,"https://imgs.elpais.com.uy/dims4/default/dec3e6f/2147483647/strip/true/crop/3000x1458+0+245/resize/1440x700!/quality/90/?url=https%3A%2F%2Fel-pais-uruguay-production-web.s3.us-east-1.amazonaws.com%2Fbrightspot%2F34%2Fbb%2Fa1b3f1494c1fac81aa2024568a29%2Fpan-blanco.jpeg",N/A,"2026-02-23T23:30:00Z",N/A,"NACIONAL",N/A,"No es solo el alcohol. Los carbohidratos refinados impactan directamente en tu metabolismo. El índice glucémico del pan blanco es un disparador de inflamación.",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"afa946ba-0a74-4572-aea7-78d010826c52","Envían 2 mil soldados a Jalisco tras operación contra ‘El Mencho’",N/A,,N/A,"https://editorial.aristeguinoticias.com/wp-content/uploads/2026/02/Envian-2-mil-soldados-Jalisco-tras-operacion-contra-Mencho-23022026.jpg",N/A,"2026-02-23T23:18:56Z",N/A,"NACIONAL",N/A,"El gobernador de Jalisco, Pablo Lemus, prevé que este martes 24 de febrero se reactive el servicio del transporte público al 100 %.",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"dd4746e7-73ab-408e-a5ee-7f30c1fdd3df","Del ‘Señor de los Cielos’ a ‘El Chapo’: Rafael Amaya actuará en serie producida por Emma Coronel",N/A,,N/A,"https://www.elfinanciero.com.mx/resizer/v2/GEKO2OD6NZEWPON6JF3FZNX5XI.jpg?smart=true&auth=933ecf6b426879f4fe78e8fd47e446a61bd2343f884edc7657a43599916b0684&width=1200&height=630",N/A,"2026-02-23T23:13:45Z",N/A,"NACIONAL",N/A,"Rafael Amaya, protagonista de El Señor de los Cielos , vuelve al universo de las series sobre narcotráfico . En esta ocasión interpreta a Joaquín ‘El Chapo’ Guzmán en una nueva producción televisiva.
",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"d720563f-7b7f-44a1-b434-d8fcfe5dba03","México: los abrazos rotos",N/A,,N/A,"https://e01-phantom-elmundo.uecdn.es/defde65ae02d879f211886d3ff96c5d5/crop/0x0/1599x1066/resize/1200/f/webp/assets/multimedia/imagenes/2026/02/23/17718702597045.jpg",N/A,"2026-02-23T23:11:56Z",N/A,"NACIONAL",N/A,"La ofensiva de Sheinbaum contra 'El Mencho' entierra la política de ""Abrazos, no balazos"" de López Obrador y abre una nueva etapa de choque frontal con el narco

El fin de semana concluía con el mundo",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"271801f5-a73a-410f-aaf1-d811bb1a2af7","El arte, la conexión entre los futbolistas que se vuelven actores",N/A,,N/A,"https://i0.wp.com/culturacolectiva.com/wp-content/uploads/2026/02/pele-stallone-cine-futbol-mundial.jpg?fit=960%2C640&ssl=1",N/A,"2026-02-23T20:58:46Z",N/A,"POLITICA",N/A,"Foto: Internet

Se dice que las carreras futbolísticas son muy cortas , algunos de los mejores se retiran en sus cuarentas, pero tal vez ésta sea una percepción de visión corta, tomando en cuenta que ",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"a4c97a38-c0f4-4554-b8b7-354f9a443f23","‘El Mencho es un hijo del Estado mexicano’: Buscaglia",N/A,,N/A,"https://editorial.aristeguinoticias.com/wp-content/uploads/2026/02/cjng-quema-vehiculos-nayarit-23022026.jpg",N/A,"2026-02-23T20:54:20Z",N/A,"POLITICA",N/A,"El especialista señaló que sin una red de complicidad, ningún capo hubiera alcanzado el nivel de poder que tuvieron sus organizaciones.

El líder del Cártel Jalisco Nueva Generación (CJNG), Nemesio Ru",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"2a1fcc21-2dd2-440d-a737-34a5a37739f4","Caída de “el Mencho” en México: qué dijo Carlos Negro tras la muerte del capo narco",N/A,,N/A,"https://imagenes.montevideo.com.uy/imgnoticias/202509/_W933_80/933357.jpeg",N/A,"2026-02-23T14:25:00Z",N/A,"POLITICA",N/A,"Foto: Diego Lafalche / FocoUy

Arde lejos Caída de “el Mencho” en México: qué dijo Carlos Negro tras la muerte del capo narco Las autoridades monitorean movimientos criminales en la región y descartan",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"fece0ee5-f98a-42a6-9ca8-9b0d8ad1ee7e","Qué hay que saber sobre la muerte de 'El Mencho' y sus consecuencias",N/A,,N/A,"https://e01-phantom-elmundo.uecdn.es/7ec5887b515b892feade79caf37809e6/resize/1200/f/webp/assets/multimedia/imagenes/2026/02/23/17718519961787.jpg",N/A,"2026-02-23T13:07:14Z",N/A,"POLITICA",N/A,"Más de 250 bloqueos de carreteras, incendios de establecimientos y la movilización de los integrantes de su cártel son los primeros efectos

No era mediático al nivel de Joaquín 'El Chapo' Guzmán , an",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"253f39c8-52cc-4339-bf80-4ce7b0fdcd4c","Manuel Carrasco y Paz Vega, Hijos Predilectos de Andalucía",N/A,,N/A,"https://s1.abcstatics.com/abc/www/multimedia/espana/2026/02/22/HBwoN1xWsAA7iB9-U70256372017jVr-1024x512@diario_abc.jpg",N/A,"2026-02-22T12:06:43Z",N/A,"internacional",N/A,"Andalucía

día de andalucía

Noelia Ruiz

El cantante Manuel Carrasco y la actriz Paz Vega serán los Hijos Predilectos de Andalucía este año 2026, la más alta distinción honorífica que la Administraci",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"cd191fd7-7260-4236-83be-cb1d6855ee1f","Martínez afirma que los migrantes son ""más necesarios que nunca"" en CyL y aboga por ""abanderar"" la regularización",N/A,,N/A,"https://img.europapress.es/fotoweb/fotonoticia_20260222130057_1200.jpg",N/A,"2026-02-22T12:00:57Z",N/A,"internacional",N/A,"Menú

Boletines

Abonados

Destaca que el PSOE es ""bandera"" de la batalla que se libra ""a todos los niveles"" en el contexto internacional

El secretario autonómico del PSOE y candidato socialista a la",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"44a991d1-9ed7-4d5c-a68a-dc3685a2fef3","El Prado multiplicado: la fotografía como memoria compartida en el Museo del Prado",N/A,,N/A,"https://www.creativosonline.org/wp-content/uploads/2026/02/El-Prado-multiplicado-la-fotografia-como-memoria-compartida-1.jpg",N/A,"2026-02-22T12:00:53Z",N/A,"internacional",N/A,"El Museo del Prado abre una ventana poco conocida de su historia mostrando cómo, durante más de siglo y medio, sus cuadros viajaron en papel antes de hacerlo en pantallas . Postales, álbumes, copias d",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"eeff06d5-13e9-486b-9989-08f4d5637f62","""Vivimos horas críticas"": Pablo Lemus mantiene Código Rojo en Jalisco tras muerte de 'El Mencho'",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493550_625225_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Guadalajara, Jalisco.- El gobernador de Jalisco, Pablo Lemus Navarro , confirmÃ³ que continÃºa el CÃ³digo Rojo en Jalisco tras el abatimiento de Nemesio Oseguera Cervantes , 'El Mencho', lÃ­der del CÃ",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"6f751ef1-f9de-4f76-8e23-949bc7d11f2e","(VIDEO) Abuchean a Manolo Jiménez en Monclova mientras Claudia Sheinbaum preside entrega de viviendas",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493491_625166_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"politica",N/A,"Monclova, Coahuila.- El pasado 21 de febrero de 2026 estuvo presente la representante del Poder Ejecutivo, Claudia Sheinbaum Pardo, en la entrega del Programa Vivienda para el Bienestar , en Monclova,",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"ddeeda0f-b966-4399-a25e-5304196d5cdb","(VIDEO) Influencer vive momento de angustia en aeropuerto de Guadalajara tras muerte de 'El Mencho'",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493531_625206_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"internacional",N/A,"Guadalajara, Jalisco. - A partir de los reportes sobre la entonces presunta muerte de Nemesio Oseguera Cervantes , El Mencho, durante un operativo de fuerzas federales , se desatÃ³ el verdadero pÃ¡nic",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"a769d727-b85f-40d5-b849-59201bb73e83","(VIDEOS) ¿Qué pasa en Jalisco HOY? BLOQUEOS y quema de vehículos tras operativo en Tapalpa; ZONAS afectadas",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493485_625160_5050.jpeg",N/A,"2026-02-22T12:00:00Z",N/A,"internacional",N/A,"Guadalajara, Jalisco .- Jalisco estÃ¡ bajo fuego este domingo 22 de febrero de 2026 . Desde tempranas horas, se mantienen operativos en diferentes puntos de la entidad, luego de que se reportaran bloq",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"6c6bb726-a00b-4e3d-af81-95eb27aafccc","Alfonso Durazo se pronuncia tras muerte de 'El Mencho'; no hay afectaciones en Sonora",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493530_625205_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Hermosillo, Sonora.- El gobernador de Sonora, Alfonso Durazo MontaÃ±o , se pronunciÃ³ tras la noticia de que Nemesio Oseguera Cervantes, 'El Mencho', lÃ­der del CÃ¡rtel Jalisco Nueva GeneraciÃ³n (CJNG",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"ac04e94b-5dfe-4f7d-8974-2fd1067c0fab","Barcelona golea al Levante y recupera la primera posición de LaLiga en la jornada 25",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493499_625174_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"deportes",N/A,"Ciudad de MÃ©xico .- Apenas durÃ³ una semana en el segundo puesto, pues el Barcelona recuperÃ³ la cima de la clasificaciÃ³n con el triunfo en la jornada 25 de LaLiga . Los dirigidos por Hansi Flick tu",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"a0ec3137-6a90-473e-b7ba-0f407c871018","Captura y muerte de 'El Mencho': Se registran 252 narcobloqueos en 20 entidades, informa Gabinete de Seguridad",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493564_625239_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico.- El Gabinete de Seguridad Federal informÃ³ que este domingo 22 de febrero de 2026 , tras un operativo en Tapalpa, Jalisco, donde fue capturado Nemesio Oseguera Cervantes , ' El Menc",N/A,N/A,N/A
